0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.885,0.658,4,-10.074,0,0.192,0.201,4.11e-06,0.311,0.653,91.395,4,Burn Crosses,Rod Milard,15,108894,2022-12-19
0.671,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.828,99.678,4,Casey Jones - 2013 Remaster,Grateful Dead,57,265067,1970
0.811,0.85,7,-4.4,1,0.267,0.0607,0.00025,0.0857,0.546,88.781,4,Who Falls Apart?,The Nonce,21,194933,2018-01-12
0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,4,Poker Face,Lady Gaga,78,237200,2008-01-01
0.867,0.881,4,-4.335,1,0.287,0.0501,2.71e-05,0.344,0.828,92.937,4,Superiour MC's,Lewis Parker,5,287895,2015-10-10
0.561,0.895,2,-4.903,1,0.0529,0.766,0.67,0.124,0.634,86.808,4,Indian Food,Dumbo Gets Mad,45,213786,2013-09-22
0.368,0.936,4,-3.207,1,0.0623,0.0146,0.00192,0.0923,0.568,164.427,4,Can't Stand Me Now,The Libertines,58,203733,2004-08-30
0.771,0.606,4,-8.159,1,0.0294,0.396,0.0204,0.225,0.966,109.899,4,This Is My Story,Holy Hive,48,132750,2019-05-22
0.722,0.699,7,-6.169,0,0.0586,0.317,0.024,0.191,0.473,82.018,4,"Black Is... (feat. DSTL, Sareem Poems & Rich Medina)",Tall Black Guy,13,238156,2022-01-13
0.382,0.867,9,-7.426,1,0.0399,5.91e-06,0.581,0.196,0.453,87.309,4,Cherub Rock - 2011 Remaster,The Smashing Pumpkins,60,298253,1993
0.499,0.516,9,-10.846,1,0.028,0.185,0.0215,0.11,0.485,149.886,4,Parade,Kevin Morby,44,325426,2014-10-14
0.824,0.555,1,-10.309,1,0.166,0.114,8.47e-05,0.112,0.728,99.576,4,Just Another Case,Cru,48,215640,1997-01-01
0.526,0.437,2,-8.084,0,0.0248,0.923,0.839,0.111,0.455,82.106,4,Only She Knows,Loving,53,178368,2020-01-31
0.557,0.517,9,-8.25,1,0.0278,0.373,0.0394,0.17,0.496,77.454,4,What I'm Looking For,Airline Food,4,184053,2019-03-20
0.725,0.695,11,-3.591,1,0.201,0.0349,0.0,0.315,0.585,156.055,4,Nobody Crosses Me,Kingpin Skinny Pimp,24,422626,1996-04-01
0.449,0.476,1,-6.251,1,0.0319,0.555,0.0,0.145,0.664,96.219,4,My Dream,Sunny & The Sunliners,28,175184,2017-09-22
0.586,0.614,4,-7.275,1,0.0307,0.0803,1.94e-05,0.152,0.301,88.222,4,Let It Pass,Jakob,50,126697,2017-06-16
0.711,0.825,6,-5.788,1,0.382,0.043,0.0,0.353,0.529,94.801,4,Annihilation,Black Moon,11,248640,2005-11-15
0.611,0.95,10,-10.07,0,0.23,0.325,0.674,0.0832,0.475,161.254,4,Strange Universe - Instrumental,Non Phixion,24,122440,2022-11-11
0.62,0.936,2,-4.906,1,0.247,0.0784,0.0,0.387,0.499,98.054,4,Old School Rules,DANGERDOOM,47,160426,2005-10-17
0.754,0.48,1,-9.008,1,0.0639,0.181,0.835,0.0858,0.569,94.952,4,Slow Motion Town,Ovall,38,205480,2019-12-04
0.498,0.695,8,-7.786,1,0.0744,0.604,0.465,0.0596,0.335,84.759,4,The Not Real Lake,Loving,33,186059,2016-06-11
0.535,0.234,4,-16.826,1,0.0448,0.927,0.565,0.0937,0.561,182.081,4,Hawaiian Boi,Triathalon,41,161471,2014-10-21
0.424,0.608,0,-6.025,1,0.255,0.0171,1.97e-05,0.737,0.333,94.804,4,Trouble On the Westside Highway (feat. Slick Rick),Tony Touch,14,165016,2004-02-24
0.891,0.615,1,-5.083,0,0.275,0.119,0.000132,0.0946,0.61,90.617,4,Your Revolution,DJ Vadim,12,215560,1999-09-01
0.678,0.908,6,-6.672,0,0.0643,0.0196,0.115,0.0577,0.806,111.648,4,Rock - Unplugged,Dj Spinna,18,274013,2003-03-02
0.773,0.605,0,-4.223,0,0.0579,0.174,0.0,0.329,0.425,128.16,4,New Choppa,Playboi Carti,63,126043,2017-04-14
0.881,0.79,10,-5.768,0,0.298,0.26,0.000223,0.313,0.779,138.964,4,Thug Tears,JPEGMAFIA,47,198310,2018-01-19
0.388,0.753,0,-8.369,0,0.0414,0.00142,0.565,0.0991,0.965,176.987,4,Metronomic Underground,Stereolab,41,474542,1996
0.602,0.601,9,-8.521,1,0.0411,0.037,0.0046,0.312,0.856,122.017,4,"Dance, Baby!",boy pablo,63,198000,2017-05-19
0.757,0.902,4,-4.111,1,0.0309,0.00963,8.8e-06,0.641,0.766,125.022,4,From These Heights,Jelani Aryeh,46,206786,2021-07-30
0.574,0.542,4,-7.773,0,0.138,0.0227,0.868,0.288,0.383,82.427,4,Ms. Ho,Onra,53,116758,2011-11-15
0.451,0.341,7,-14.491,0,0.0363,0.589,0.0361,0.223,0.0819,139.545,4,Cooperators,April + VISTA,27,186737,2021-03-19
0.63,0.525,4,-10.09,1,0.0289,0.251,0.00743,0.409,0.624,119.029,4,Wop-A-Din-Din,Red House Painters,29,337120,2001-04-10
0.695,0.767,6,-5.503,1,0.215,0.658,0.00332,0.525,0.83,176.815,4,"Gods, Earths and 85ers (feat. Nine)",Poor Righteous Teachers,33,293853,1996
0.817,0.623,0,-6.39,1,0.031,0.228,0.00345,0.308,0.7,104.987,4,"Withorwithout - from Hansa Studios, Berlin",Parcels,38,279557,2020-04-29
0.738,0.366,5,-10.231,0,0.0324,0.825,2.69e-05,0.118,0.507,101.031,4,Swing Lo Magellan,Dirty Projectors,38,157800,2012-07-09
0.564,0.843,2,0.51,1,0.522,0.255,0.0,0.134,0.663,86.048,3,Fortnite Balls,Sergeantstinky,51,91751,2021-05-01
0.68,0.471,7,-10.056,1,0.199,0.25,0.0126,0.0986,0.281,93.096,4,I Will Never Know (feat. Moonchild),Tall Black Guy,39,276333,2016-11-04
0.77,0.836,7,-5.322,1,0.065,0.0548,0.0,0.143,0.425,84.944,4,highway 95,Baby Keem,69,91782,2022-10-28
0.767,0.392,1,-11.996,1,0.0945,0.154,0.000398,0.108,0.48,125.017,4,Habit,Still Woozy,64,153871,2019-12-12
0.567,0.714,4,-7.134,0,0.0331,0.505,1.88e-06,0.105,0.739,123.908,4,The Light Of Day,Kacy & Clayton,42,172440,2017-08-18
0.902,0.661,2,-6.099,1,0.298,0.0476,0.0,0.334,0.848,85.028,4,Bet That,Bow Wow,0,225906,2005
0.666,0.228,5,-8.415,0,0.0468,0.832,0.000323,0.168,0.178,131.766,4,Blossom Roses,Her,40,254480,2018-03-30
0.614,0.979,9,-3.355,1,0.0918,0.000698,0.406,0.0685,0.507,84.968,4,Gold Lion - Nick Remix,Yeah Yeah Yeahs,6,196426,2006-01-01
0.528,0.671,5,-5.7,0,0.0304,0.732,0.0163,0.191,0.636,156.876,4,Feels so Good #2,Junior Kimbrough,33,120920,2009
0.336,0.724,1,-5.957,0,0.0466,0.449,2.28e-05,0.509,0.74,169.696,4,You Can't Blame Me,"Johnson, Hawkins, Tatum & Durr",8,208422,2023-03-06
0.254,0.705,2,-5.755,0,0.0363,0.00199,0.0112,0.505,0.45,184.357,3,Broken Finger Blues,Richard Swift,44,260782,2018-09-21
0.341,0.359,10,-11.517,1,0.0378,0.444,0.00614,0.117,0.0806,126.546,5,Song to the Siren,Amen Dunes,40,224635,2015-01-20
0.632,0.646,9,-11.398,1,0.0385,0.0177,0.88,0.116,0.671,87.325,4,Dern Kala,Khruangbin,56,219840,2015-11-06
0.71,0.537,8,-9.929,1,0.178,0.594,0.0235,0.106,0.472,87.081,4,I Feel It,Kinship,6,215000,2020-04-19
0.775,0.768,9,-4.255,1,0.267,0.0251,1.69e-05,0.0892,0.717,94.963,4,Never Knew Me Then,Ran Reed,10,240280,2013-08-07
0.528,0.826,11,-5.791,1,0.35,0.0444,0.000781,0.0856,0.628,171.264,4,No Food,Microphone Terrorists,6,245064,2019-03-04
0.621,0.361,0,-14.82,1,0.0273,0.342,0.00547,0.213,0.766,130.03,4,You Bet I Stare,Banes World,49,149917,2016-03-01
0.63,0.724,8,-6.481,0,0.185,0.034,0.00211,0.12,0.743,97.008,4,Sacred Safe,Quelle Chris,25,327227,2020-03-31
0.679,0.608,11,-11.381,0,0.141,0.339,0.0954,0.126,0.783,78.093,4,So Special (Gonna Last),Poptartpete,37,124000,2016-11-09
0.541,0.674,1,-7.04,0,0.0841,0.00649,9.76e-05,0.235,0.123,103.139,4,Les,Childish Gambino,79,317293,2011-11-15
0.57,0.0279,1,-22.282,1,0.0588,0.859,0.0892,0.254,0.28,84.902,4,Orlando,XXXTENTACION,60,163840,2017-08-25
0.676,0.47,1,-10.007,1,0.528,0.323,0.0,0.266,0.255,126.294,4,Played,CHANO IX,30,160850,2017-11-17
0.528,0.355,2,-10.895,1,0.0306,0.666,0.0,0.199,0.342,133.694,3,Die When I'm High (Halfway to Heaven),Particle Kid,28,212533,2022-04-22
0.726,0.474,1,-7.834,0,0.0491,0.803,0.0,0.258,0.57,116.027,4,Big Iron,Marty Robbins,65,235733,1959
0.408,0.529,10,-9.503,0,0.497,0.093,0.0317,0.231,0.604,187.424,4,Eye,Madvillain,51,117773,2004-03-24
0.401,0.429,1,-7.92,1,0.0491,0.204,0.0912,0.184,0.173,80.452,4,A Light in the Addict (feat. Party Supplies and Black Atlass),Action Bronson,42,356173,2015-03-23
0.887,0.525,1,-8.174,1,0.313,0.0771,0.0,0.122,0.727,88.862,4,Spanish Harlem,Cocoa Brovaz,23,249373,1998-01-01
0.705,0.824,1,-4.58,0,0.1,0.00469,4.91e-06,0.128,0.85,76.01,4,All in Stride,Bumpin Uglies,41,248253,2018-04-06
0.457,0.575,7,-6.52,1,0.0404,0.00098,0.864,0.137,0.13,161.957,4,Wu Punk,Georgia Anne Muldrow,38,236296,2019-06-21
0.771,0.606,4,-8.159,1,0.0294,0.396,0.0204,0.225,0.966,109.899,4,This Is My Story,Holy Hive,48,132750,2019-05-22
0.64,0.886,8,-4.951,1,0.0632,0.104,4.88e-06,0.307,0.714,82.417,4,Be Alright,Zapp,40,472973,1980-01-01
0.536,0.441,5,-7.244,0,0.0356,0.181,0.564,0.113,0.335,105.556,4,Dripping Sun,Kikagaku Moyo,44,470092,2018-10-05
0.31,0.573,9,-7.53,1,0.0308,0.535,0.453,0.102,0.44,188.078,4,Flowers on the Wall,Tomorrows Tulips,29,264786,2013
0.549,0.657,2,-8.296,1,0.0317,0.000993,0.0182,0.32,0.574,104.962,4,"boyfriend, girlfriend",carwash,48,210500,2021-07-15
0.805,0.788,2,-7.205,1,0.292,0.12,0.0,0.145,0.631,103.53,4,Oh Shit,The Pharcyde,47,269533,1992-11-24
0.699,0.898,4,-6.231,0,0.093,0.0476,0.00189,0.267,0.348,88.92,4,Ain't No Love,Real Live,13,274026,1996-06-01
0.782,0.633,8,-4.644,1,0.341,0.0355,0.0,0.0615,0.749,150.055,4,Wow Freestyle (feat. Kendrick Lamar),Jay Rock,67,175213,2018-06-15
0.72,0.534,7,-9.549,1,0.404,0.209,4.37e-05,0.11,0.394,172.053,4,Restoration (feat. Roddy & St Wiz),Curren$y,37,165407,2018-02-23
0.523,0.691,8,-12.332,0,0.386,0.637,0.231,0.315,0.146,96.997,5,(Forgotten Intro) 4 My Peeps,Glenn Astro,12,191505,2015-06-08
0.486,0.903,7,-3.88,1,0.233,0.0252,0.0252,0.179,0.409,164.711,4,Diamonds and Mac 10's,Shyne,32,278386,2004-01-01
0.771,0.621,10,-6.706,0,0.239,0.0195,0.0,0.115,0.57,186.041,4,Can't Be Stopped (feat. The Delinquents & Whoride),Bay Area Playas,15,291360,2002-08-07
0.573,0.644,2,-5.721,1,0.251,0.398,0.0,0.0884,0.658,168.385,4,5 Wagon,Meyhem Lauren,47,140000,2018-03-30
0.81,0.704,8,-8.382,0,0.251,0.116,0.0,0.243,0.633,93.978,4,"I Reminisce, Back in the Day...",Furyus,17,188866,2018-12-14
0.787,0.832,10,-4.671,1,0.301,0.0347,0.0,0.0593,0.814,92.606,4,Work,Gang Starr,64,177666,1998-03-31
0.745,0.491,6,-9.62,0,0.219,0.0702,0.0,0.354,0.726,92.15,4,Eastside LB,Twinz,39,219266,1995-01-01
0.698,0.793,1,-5.332,0,0.105,0.123,0.0,0.0805,0.454,129.948,4,White Girl,Shy Glizzy,66,236760,2014-02-17
0.634,0.634,5,-8.014,0,0.0461,0.288,0.0589,0.114,0.654,173.877,4,Note from Home,Lord Echo,28,228954,2017-04-07
0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,4,Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville,70,202040,2019-07-05
0.711,0.624,0,-8.011,1,0.08,0.421,2.27e-06,0.271,0.703,118.137,4,(Keep Feeling) Fascination,The Human League,43,225173,1988
0.545,0.614,3,-7.945,1,0.0268,0.258,0.000496,0.24,0.706,82.927,4,Euphrates,The Main Ingredient,22,284560,2015-11-13
0.432,0.405,6,-9.671,0,0.0294,0.76,0.0734,0.113,0.468,166.008,4,我是一隻魚,Sunset Rollercoaster,44,264881,2019-12-24
0.594,0.854,0,-3.488,1,0.0249,0.256,0.0,0.13,0.777,97.987,4,有暖氣(You Nuan Chi),Orange Ocean,37,219693,2019-08-14
0.805,0.406,2,-12.417,1,0.154,0.178,7.41e-05,0.126,0.259,91.994,4,Take Your Time,Red Hot Lover Tone,10,261013,1995-05-16
0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4,Wake Me Up Before You Go-Go,Wham!,76,231333,1984-10-23
0.661,0.79,0,-7.548,1,0.0272,0.0127,0.0611,0.114,0.19,116.027,4,Helen of Troy,Orchestral Manoeuvres In The Dark,15,251147,2013-04-05
0.485,0.91,7,-4.426,1,0.2,0.142,0.0,0.204,0.583,87.646,4,Crowns for Kings (Feat. Black Thought),Benny The Butcher,51,268339,2019-06-21
0.532,0.721,10,-6.184,0,0.0618,0.388,0.0128,0.484,0.468,94.704,4,Air (feat. DOOM),Dabrye,32,190200,2006-06-13
0.797,0.521,1,-8.21,1,0.204,0.0118,0.0,0.563,0.391,103.988,4,Grindin',Lil Wayne,41,306173,2014-01-01
0.298,0.613,9,-8.411,1,0.0387,0.674,0.0,0.133,0.691,80.02,4,Makin' My Mind Up,The Turtles,27,136933,1967
0.376,0.755,9,-10.266,0,0.0327,0.062,0.869,0.057,0.793,113.857,4,In Memory Of Elizabeth Reed,Allman Brothers Band,44,419093,1970-09-18
0.592,0.403,0,-8.768,0,0.414,0.62,0.0,0.54,0.391,105.169,4,Ultralight Beam,Kanye West,66,320680,2016-06-10
0.557,0.6,1,-10.773,1,0.136,0.808,0.000907,0.077,0.519,116.481,4,Baby,Quinteto Ternura,34,175173,1974-03-30
0.67,0.826,2,-6.765,1,0.0459,0.00702,0.815,0.0993,0.552,110.684,4,Up From the South,The Budos Band,53,206693,2005-11-29
0.723,0.439,5,-12.387,1,0.0403,0.828,0.623,0.0889,0.714,82.696,4,Jacaranda,Luiz Bonfá,32,249208,1999-02-23
0.808,0.812,5,-5.215,0,0.289,0.0546,0.0,0.0805,0.703,90.114,4,Miss Ghetto,Poor Righteous Teachers,32,284986,1996
0.407,0.879,8,-4.603,0,0.402,0.113,0.0,0.53,0.651,173.188,4,E.K.N.Y. (Ed Koch New York),R.A. The Rugged Man,27,197506,2020-04-17
0.539,0.542,0,-8.37,1,0.0309,0.549,4.74e-05,0.57,0.857,61.102,4,7 AM,Jacqueline Taieb,38,124110,2002
0.503,0.627,9,-12.764,0,0.296,0.224,0.0,0.102,0.197,85.91,4,Exhibit A (Transformations),Jay Electronica,43,233253,2009-06-23
0.827,0.629,8,-5.821,0,0.221,0.0149,0.000283,0.0909,0.519,137.02,4,"Taxin' (feat. Dave East, Loyle Carner) - Long Version / Bonus Track",DJ Shadow,43,227058,2019-11-15
0.764,0.362,5,-7.528,0,0.0628,0.188,0.0365,0.0903,0.882,79.997,4,Picture Frame,Hector Morlet,39,195276,2021-07-05
0.689,0.536,0,-8.359,1,0.0584,0.0816,0.00117,0.599,0.577,80.022,4,Would You Be Mine,Adanowsky,16,249496,2014-04-01
0.497,0.59,7,-7.101,1,0.026,0.475,0.0,0.144,0.628,89.975,4,"One Year, Six Months",Yellowcard,41,208733,2003-01-01
0.774,0.473,1,-11.228,1,0.0903,0.34,0.0571,0.108,0.803,94.984,4,Make a Baby,Vikter Duplaix,23,399293,2006-09-11
0.785,0.766,11,-5.487,0,0.281,0.0486,0.0,0.311,0.787,102.837,4,Shining Star,Sunz Of Man,27,262200,2006-04-04
0.735,0.798,7,-6.789,1,0.349,0.0185,0.842,0.291,0.694,150.951,4,POWDER GETS YOU HYPER,HPSHAWTY,19,126062,2020-07-02
0.486,0.733,9,-8.723,1,0.0575,0.417,1.66e-05,0.286,0.601,126.963,4,Happenings Ten Years Time Ago - Mono,The Yardbirds,35,177160,1966-07-15
0.675,0.922,5,-5.713,1,0.19,0.0208,0.00702,0.501,0.67,119.059,4,Teef Chizzel,Iglooghost,28,154083,2019-09-18
0.821,0.31,6,-11.457,0,0.0496,0.41,0.00786,0.143,0.421,104.048,4,Supernova,Sunni Colón,56,141374,2019-09-25
0.539,0.83,5,-7.96,1,0.0765,0.00311,0.0608,0.567,0.645,116.117,4,Gabriel,Y La Bamba,32,207248,2019-09-20
0.493,0.171,7,-20.696,1,0.0317,0.98,0.263,0.126,0.296,90.928,4,Should Have Known Better,Sufjan Stevens,61,307697,2015-03-31
0.736,0.576,5,-9.422,1,0.0416,0.0112,0.116,0.0708,0.319,115.002,4,That Was Your Mother - Gui Boratto Remix,Paul Simon,43,377173,2018-06-01
0.376,0.718,7,-6.7,1,0.246,0.0996,0.00332,0.633,0.615,91.115,4,One Beer,MF DOOM,70,258586,2004-11-16
0.553,0.777,2,-10.498,1,0.0497,0.708,0.0706,0.12,0.922,99.805,4,Cosmic Funk,Lonnie Liston Smith,17,336866,1974-01-01
0.678,0.619,4,-13.386,0,0.0266,0.114,0.005,0.0609,0.803,105.577,4,A Face In The Crowd,Tom Petty,54,239306,1989-01-01
0.703,0.506,11,-10.306,0,0.0501,0.76,0.912,0.111,0.709,127.048,4,Janlin Bird,Ön!,5,356186,2022-10-28
0.576,0.598,7,-9.229,1,0.0685,0.26,0.00904,0.34,0.378,93.943,3,Building 8,Rasheed Chappell,22,127682,2011-07-13
0.362,0.658,4,-5.929,1,0.0292,0.0995,0.0102,0.0602,0.155,104.21,4,Ragged Wood,Fleet Foxes,43,307213,2008-06-09
0.776,0.645,0,-8.208,1,0.35,0.0749,0.0953,0.232,0.698,92.189,4,Ain't Whatcha Do,Bas Blasta,15,244866,1994-08-16
0.874,0.422,6,-14.124,1,0.0779,0.071,0.0274,0.0774,0.677,102.019,4,More Peas,The J.B.'s,29,505173,1973-01-01
0.496,0.51,6,-8.454,1,0.0559,0.154,7.95e-05,0.139,0.56,135.917,4,Your Mind,Greentea Peng,41,259680,2022-09-09
0.593,0.879,7,-3.283,1,0.489,0.0413,0.0,0.0846,0.842,159.557,4,On That Sht Again (feat. Ghostface Killah & RZA),Wu-Tang Clan,39,200000,2019-05-17
0.7,0.748,9,-8.05,0,0.39,0.193,0.0,0.352,0.785,87.426,4,Wussdaplan,Cella Dwellas,21,261933,1996
0.877,0.364,11,-10.094,1,0.348,0.00172,0.000239,0.0505,0.674,91.118,4,Move It Over Here,Shyheim,22,251666,1994-01-01
0.362,0.607,1,-6.958,0,0.0396,0.0383,0.00311,0.368,0.212,122.753,4,Go Out Fighting,Dr. Dog,31,207399,2018-04-27
0.347,0.819,0,-8.555,1,0.0431,0.369,0.857,0.148,0.579,101.485,4,Tema di Barbara,Alberto Baldan Bembo,40,156416,1975-09-05
0.618,0.366,2,-13.76,1,0.0489,0.664,0.682,0.128,0.257,88.873,4,23,Cleo Sol,47,306186,2021-08-20
0.586,0.781,10,-5.265,0,0.0279,0.173,4.23e-06,0.121,0.479,80.086,4,Rest of My Life,Guts,35,255080,2016-04-01
0.605,0.811,10,-2.341,1,0.0316,0.00367,0.000116,0.135,0.548,108.992,4,On the Other Side,The Strokes,49,276506,2006-01-03
0.783,0.629,5,-6.152,0,0.0607,0.231,0.000536,0.0881,0.7,111.978,4,Bad Bad News,Leon Bridges,60,207306,2018-05-04
0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,4,"Another Brick in the Wall, Pt. 2",Pink Floyd,74,238746,1979-11-30
0.284,0.527,3,-10.489,1,0.041,0.97,0.854,0.193,0.127,110.308,3,Seefu Lilac,Black Moth Super Rainbow,33,153120,2016-02-05
0.585,0.62,1,-9.075,1,0.0521,0.0125,0.0164,0.135,0.728,80.021,4,Fanfare,Magic City Hippies,48,264000,2015-07-24
0.537,0.794,3,-5.283,0,0.0349,0.00738,0.000545,0.115,0.729,82.765,4,Húsrágó Hídverő,Kispál és a Borz,36,183773,1991
0.578,0.406,5,-9.038,1,0.0266,0.141,0.0677,0.156,0.392,132.492,4,Only Memories Remain,My Morning Jacket,37,429858,2015-05-04
0.438,0.427,7,-10.072,0,0.0634,0.502,0.0,0.268,0.623,208.718,4,Blacksnake,Charming Disaster,35,264933,2019-06-07
0.615,0.782,9,-4.683,1,0.0346,0.127,0.00165,0.078,0.902,105.736,4,Malibu Man,Dan Auerbach,47,216106,2017-06-02
0.901,0.497,7,-9.236,1,0.266,0.0192,0.0,0.109,0.463,120.025,4,LIFE,Saba,54,162750,2018-04-05
0.653,0.584,5,-10.017,0,0.227,0.257,4.67e-05,0.729,0.812,90.165,4,Without A Clue,The 1978ers (yU & Slimkat),27,226346,2014-11-11
0.735,0.619,2,-10.242,0,0.277,0.172,0.0,0.0986,0.216,90.039,4,Young G (Phoniks Remix),Anti Lilly & Phoniks,30,149368,2014-03-08
0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,4,Thousand Miles,The Kid LAROI,78,164781,2022-04-22
0.502,0.547,2,-5.978,1,0.0754,0.487,1.94e-06,0.664,0.527,127.817,4,Smith & Westin,Masego,39,218819,2020-11-13
0.569,0.488,9,-7.178,0,0.0361,0.21,0.914,0.128,0.0395,109.876,4,Naïve,Supernaive,7,267607,2017-06-16
0.61,0.823,7,-4.729,1,0.207,0.0199,6.21e-05,0.168,0.629,172.115,4,Capone Bone,Capone-N-Noreaga,33,217333,1997-06-17
0.644,0.814,9,-4.039,1,0.19,0.16,0.0,0.102,0.467,89.874,4,Preacher's Daughter,Wu-Tang Clan,24,313186,2014-11-28
0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,4,It Ain't Hard to Tell,Nas,64,202106,1994-04-19
0.321,0.557,0,-7.383,1,0.0288,0.928,0.868,0.441,0.199,81.914,3,Heavy Metal,Cindy Lee,32,240123,2020-02-14
0.734,0.552,2,-7.595,1,0.123,0.598,0.835,0.107,0.714,91.064,4,cz,Mk.gee,48,228946,2020-02-28
0.697,0.418,2,-14.361,1,0.0398,0.208,0.775,0.0785,0.749,108.739,4,Sketch For Dawn - I,The Durutti Column,28,314159,1981-01-01
0.946,0.858,11,-4.16,0,0.27,0.169,0.0,0.671,0.702,102.529,4,Chop That Hoe (feat. Baby Bash & Mac Dre),Jay Tee,20,217480,2004-01-01
0.836,0.446,0,-7.536,0,0.346,0.287,0.00186,0.106,0.591,160.11,3,Remember Them Dayz,Big Tone,31,300253,2011-01-18
0.859,0.599,0,-10.546,1,0.238,0.0224,0.0,0.279,0.539,140.066,4,STS (feat. Strick),Young Thug,34,219413,2018-08-17
0.372,0.878,10,-7.098,0,0.0476,0.00268,0.353,0.149,0.376,154.922,4,SW,Blonde Redhead,18,275546,2007-04-10
0.415,0.827,1,-7.805,0,0.0879,0.000221,0.193,0.0927,0.574,127.745,4,High-Fiving MF,Local H,41,290533,1996-01-01
0.652,0.74,11,-9.257,0,0.353,0.396,0.0,0.317,0.732,81.088,4,Trust Nobody (2 My Brothers),DJ Scheme,45,166666,2020-12-04
0.745,0.905,6,-5.182,0,0.0473,0.000387,0.148,0.0699,0.378,128.03,4,Nekozilla,Different Heaven,55,168759,2015-07-31
0.822,0.725,6,-8.078,1,0.0914,0.175,0.0106,0.122,0.502,114.029,4,Love to Angie,Red Astaire,36,352306,2007
0.794,0.502,8,-5.69,1,0.107,0.235,0.0639,0.108,0.212,84.415,4,All Good,Illa J,45,185286,2008-11-11
0.743,0.607,10,-9.771,0,0.401,0.0968,0.0,0.271,0.613,88.081,4,Cranium (Remix),Gauge,22,239493,2018-09-13
0.681,0.794,11,-11.003,0,0.382,0.0615,0.000139,0.65,0.146,95.546,4,Stone Garden,The Psycho Realm,39,256493,1997-10-28
0.754,0.631,7,-4.751,0,0.307,0.552,0.0,0.5,0.432,94.577,4,Otis,JAY-Z,68,178213,2011-08-08
0.331,0.501,2,-9.492,1,0.03,0.261,0.693,0.275,0.291,81.433,4,I'll Follow You,White Fence,18,235560,2010-03-16
0.451,0.322,7,-9.868,0,0.0444,0.623,0.00177,0.0975,0.265,143.667,4,"I'm the Man, That Will Find You",Connan Mockasin,27,301693,2015-01-23
0.747,0.721,9,-9.489,1,0.0274,0.273,0.0235,0.132,0.963,124.149,4,Lonely,Drugdealer,22,194120,2019-04-19
0.64,0.532,2,-9.462,0,0.0334,0.0919,0.892,0.133,0.641,125.674,4,Cantata Per Maryam,Piero Umiliani,19,116375,2009-10-22
0.69,0.729,11,-5.819,0,0.221,1.7e-05,0.0431,0.152,0.357,91.376,4,It Ain't Hard to Tell,Nas,64,202106,1994-04-19
0.964,0.604,7,-3.994,1,0.0844,0.371,0.0,0.0938,0.612,116.041,4,Headlock (feat. Offset),Cousin Stizz,40,200666,2017-07-12
0.745,0.82,1,-6.579,1,0.124,0.523,0.0,0.879,0.365,121.72,3,Iced out Castles,Black Kray,46,207484,2005-08-02
0.255,0.982,9,-3.058,1,0.0471,0.0408,0.716,0.151,0.846,177.396,4,Whirlpool,The Volcanos,26,126026,1996-10-02
0.509,0.118,2,-16.658,1,0.0325,0.771,0.719,0.139,0.0399,100.028,4,Daydream Receiver,Diners,6,79453,2014-07-03
0.925,0.455,6,-7.525,1,0.125,0.355,3.45e-05,0.115,0.885,132.991,4,Knock It Off,Jay Rock,38,191146,2018-06-15
0.7,0.71,8,-8.5,1,0.0262,0.595,0.575,0.113,0.521,99.966,4,Swing Thing,Boogie Belgique,42,230400,2013-01-23
0.773,0.758,11,-6.881,0,0.216,0.0568,0.0,0.237,0.712,94.92,4,You Made Me (featuring Carl Thomas and Nas) (feat. Carl Thomas & Nas),Harlem World,5,230133,1999-02-26
0.571,0.634,0,-6.238,1,0.0415,0.307,0.886,0.617,0.658,82.418,4,Right,Khruangbin,45,308913,2021-05-28
0.824,0.636,8,-11.856,1,0.109,0.0842,0.000381,0.47,0.914,109.337,4,(Every Time I Turn Around) Back In Love Again,L.T.D.,41,280133,1977-01-01
0.88,0.458,7,-12.636,1,0.339,0.308,3.56e-05,0.107,0.287,98.033,4,Spontaneous - 13 MC's Deep,Leaders of the New School,27,279173,1993-09-21
0.633,0.58,2,-12.017,0,0.048,0.32,0.643,0.122,0.835,171.643,4,Let My People Go,Darondo,46,238480,2005-01-24
0.913,0.592,1,-6.762,1,0.276,0.0927,0.000794,0.394,0.603,90.03,4,Packin' a Gat,Ant Banks,24,319666,1994
0.745,0.842,5,-3.525,1,0.0283,0.104,0.00288,0.0873,0.31,109.99,4,Habits (Stay High) - FIXYN Remix,Tove Lo,13,216545,2014-03-03
0.593,0.607,1,-9.886,1,0.0283,0.147,0.0,0.128,0.953,128.365,4,The Tears Of A Clown,Smokey Robinson & The Miracles,56,181800,1967-08-29
